time,f0,confidence,loudness
0.219,650.7000977912206,0.12806585,-12.388782326196607
0.222,651.486469204524,0.13266054,-12.41796798539147
0.225,651.7797134958915,0.12810129,-12.429711599000198
0.228,650.550280130723,0.11298379,-12.429940877792166
0.231,624.6752619259902,0.09734744,-12.43607947066339
0.234,624.6896046395169,0.09852409,-12.465241610948485
0.237,624.8225158177876,0.11157915,-12.46394384762412
0.24,625.4357554653432,0.11217621,-12.473860210473799
0.243,625.8632800615085,0.10745722,-12.483252975420108
0.246,633.8350007195555,0.11048004,-12.473449429683424
0.249,635.0119628775632,0.12610444,-12.468366375306612
0.252,635.7593270757318,0.11739695,-12.442512614206423
0.255,646.1055401883071,0.11261591,-12.440338078870859
0.258,646.1028936577856,0.13887462,-12.441479908637739
0.261,645.849905070022,0.13498315,-12.45749297212086
0.264,646.1469941294047,0.14318985,-12.467651548577372
0.267,650.4413630296402,0.12938383,-12.462787065087149
0.27,650.978026361905,0.13258302,-12.459559872923682
0.273,651.0285374307298,0.11215931,-12.47261286212453
0.276,651.7502847849976,0.10250279,-12.492459408352868
0.279,657.0908415855886,0.09643927,-12.5029492229687
0.282,656.6492044685826,0.084017366,-12.510555989396135
0.285,598.8574526413578,0.08354843,-12.507832264350535
0.288,599.2765123801497,0.08134413,-12.511228153097774
0.291,624.038278953237,0.08714265,-12.506828681931117
0.294,625.0121995791598,0.09232974,-12.521396126604515
0.297,625.158428041995,0.098954946,-12.540132028027132
0.3,633.0462401744361,0.103651375,-12.54988505227086
0.303,634.1981570810569,0.107652545,-12.534984949190296
0.306,635.1144713761712,0.10119635,-12.514539085622095
0.309,644.5667889419785,0.10853627,-12.506867634555043
0.312,645.0127728718168,0.11808121,-12.52012391238954
0.315,645.7066245152055,0.14191562,-12.529141364821792
0.318,645.2321177926048,0.12859926,-12.536771010962783
0.321,646.0892258118774,0.11893344,-12.508456877174755
0.324,646.8795870482511,0.108974665,-12.511547833109628
0.327,651.821678506098,0.100883245,-12.496566494676978
0.33,657.055098016542,0.10717514,-12.474330669091822
0.333,656.6389842845404,0.1104292,-12.467587830368918
0.336,656.8504325834045,0.11727011,-12.481571394749384
0.339,656.7677594390407,0.12780428,-12.504853418101478
0.342,657.5181286245177,0.1170463,-12.528234286267436
0.345,658.2185472408739,0.10951656,-12.536583889060484
0.348,659.7381091097704,0.10532099,-12.525525001522825
0.351,627.2254175853509,0.09443456,-12.52629804421038
0.354,634.632603059101,0.11770603,-12.515562074070877
0.357,660.7309232242371,0.13835981,-12.511195360134142
0.36,660.3592938949124,0.121228874,-12.500583778273622
0.363,660.5129792736733,0.117943704,-12.49684827515541
0.366,659.6861847790476,0.13382253,-12.495783157903828
0.369,648.2606880232494,0.12791082,-12.484284794246133
0.372,642.1552073067568,0.119607836,-12.507180031540772
0.375,647.045243020321,0.11533558,-12.50416669337037
0.378,646.7107379880883,0.09457567,-12.517352748385143
0.381,645.4631260603002,0.09674305,-12.543756821768893
0.384,657.2464778389214,0.09397638,-12.546756884618357
0.387,658.9530339518404,0.078600734,-12.540602171736372
0.39,659.241079577484,0.056283772,-12.546661763877257
0.393,645.8630149511075,0.055148005,-12.544809877773464
0.396,634.4479682522921,0.06446442,-12.520647013081136
0.399,626.9952154045012,0.09156641,-12.505949477628818
0.402,626.2714564961015,0.107002884,-12.500030638302098
0.405,626.3793372116219,0.107610315,-12.50279619422177
0.408,626.7555624548527,0.10910988,-12.517603394755357
0.411,634.3384063774864,0.11334357,-12.51023550437994
0.414,634.8158658652003,0.09583944,-12.52979358658834
0.417,645.1307260823651,0.09450182,-12.542386747078051
0.42,645.0651509834091,0.11162841,-12.543553954670923
0.423,645.0388534410125,0.13887885,-12.550701507303627
0.426,644.9045047533309,0.15431115,-12.574044826702227
0.429,645.0700133063402,0.1530337,-12.5743856063222
0.432,645.7887800656875,0.14544389,-12.57948966314429
0.435,649.6661907733719,0.12536156,-12.590023129047271
0.438,650.0219042859716,0.10439694,-12.601804331136767
0.441,649.8642971716215,0.08872694,-12.601143809937703
0.444,649.2859124437805,0.07942167,-12.606578752619319
0.447,649.1218236888303,0.07795787,-12.575148780912015
0.45,598.863967337192,0.080933124,-12.572697484641393
0.453,598.9612196404879,0.08283231,-12.551443855765243
0.456,656.0593370359753,0.084433526,-12.52568611665746
0.459,657.052217742861,0.09001583,-12.516939053014864
0.462,625.5390682003481,0.09292844,-12.491539756091484
0.465,633.8603938466915,0.11502203,-12.490370803623518
0.468,634.2738011595386,0.09732473,-12.506317011992959
0.471,634.3125238599382,0.1034286,-12.515269205180465
0.474,635.1494020782543,0.1129708,-12.529027759857147
0.477,657.4979557818505,0.117248386,-12.551999634797834
0.48,657.2084993198155,0.117163,-12.565064223338771
0.483,650.9384930684512,0.12751064,-12.571635261624179
0.486,651.1068817778413,0.12428796,-12.572210230263122
0.489,650.8228058624072,0.13590789,-12.56707368775388
0.492,652.1798783982717,0.11547154,-12.563906383764307
0.495,659.127611227388,0.09670237,-12.56522363910137
0.498,658.3692840504934,0.07867548,-12.56182103696669
0.501,658.9770607336832,0.07464141,-12.548585178369647
0.504,632.3693410402061,0.08131415,-12.565784359409896
0.507,659.2335037924851,0.0786711,-12.58956397080843
0.51,659.3321673375466,0.08368781,-12.57733586155336
0.513,633.4619794303876,0.09394872,-12.58852471712435
0.516,634.6651618299372,0.11061123,-12.588044443900118
0.519,645.4224428937266,0.12175208,-12.575781654042295
0.522,640.6262501957187,0.12561163,-12.567417098515499
0.525,644.4958965806553,0.1445485,-12.596789138334406
0.528,644.6500526912013,0.15255818,-12.614444847691203
0.531,644.7746984671408,0.14841574,-12.614766020584979
0.534,645.0795682760629,0.14924157,-12.625220093279204
0.537,645.959328157709,0.13469133,-12.627600094409832
0.54,651.0340820847828,0.13481009,-12.61207655734318
0.543,651.4614786228442,0.124614,-12.609379760476727
0.546,652.4477221737401,0.122951984,-12.616257412654452
0.549,651.9506645556174,0.112632096,-12.571301441864124
0.552,650.8912941501366,0.09454867,-12.543180905757735
0.555,598.871042069823,0.07579529,-12.542372681632129
0.558,656.232234050196,0.08495352,-12.550784009814116
0.561,657.1424103303992,0.07877192,-12.569252557001317
0.564,657.5912517796824,0.08597931,-12.587143819509336
0.567,657.5712014886922,0.087855995,-12.58318429580825
0.57,633.6864078966643,0.09462434,-12.566424055531112
0.573,634.5397634122203,0.09807351,-12.562074983835075
0.576,634.6329907712885,0.11564916,-12.558373138965484
0.579,634.5621052539876,0.12490514,-12.5489431651364
0.582,635.0212524903658,0.118231,-12.539925742064888
0.585,634.5952903023981,0.113978624,-12.544013072153271
0.588,645.3989763754008,0.10773623,-12.55812594283194
0.591,649.5269851872038,0.105139524,-12.56701529260365
0.594,649.986185464478,0.10550797,-12.57050842026661
0.597,650.1253861669535,0.09988454,-12.572903280922406
0.6,650.7713295494123,0.1002267,-12.566140626773455
0.603,649.7217209731427,0.0997242,-12.549711785460971
0.606,624.2198958001951,0.09131193,-12.561023395260513
0.609,623.6825701591208,0.097738564,-12.576598556516954
0.612,623.4872102828949,0.09007949,-12.575603873863306
0.615,624.4442710139688,0.089580834,-12.580423537815344
0.618,624.5296914552521,0.092868805,-12.597570331531907
0.621,626.0302185782665,0.0966056,-12.624334743258283
0.624,634.1220051245065,0.09013072,-12.63436786259369
0.627,645.3341056168047,0.09797785,-12.63968261675413
0.63,645.5584552602068,0.11110109,-12.626370608433207
0.633,645.2879341251473,0.110268414,-12.61520855583345
0.636,645.7137802125058,0.13373011,-12.614169147126413
0.639,646.0319421565625,0.15656924,-12.587436708911108
0.642,646.1198265469382,0.15774065,-12.579505549577531
0.645,651.1552344257871,0.14181137,-12.570743823504884
0.648,652.7116859684825,0.12554884,-12.586030894113604
0.651,654.0939003769308,0.11379403,-12.580266457769783
0.654,653.636561373029,0.122033834,-12.57436907102698
0.657,657.0758139595923,0.104714245,-12.562144017222305
0.66,656.6976499866123,0.0891287,-12.559052049316865
0.663,597.9020639383616,0.079907805,-12.557897762173777
0.666,597.6432451393234,0.07555339,-12.566682458173792
0.669,660.0128539080298,0.08575609,-12.558430667266103
0.672,659.176902744705,0.100173384,-12.548621240777067
0.675,634.0293138519954,0.12095803,-12.565488103703608
0.678,634.636785164943,0.10742402,-12.570376267188786
0.681,640.1961157410326,0.12073797,-12.594850923821546
0.684,639.9975452888511,0.12251955,-12.580463264943477
0.687,634.8685473560931,0.11523318,-12.571913904012558
0.69,645.258919657552,0.116065145,-12.562480602223552
0.693,645.7895345839244,0.10417494,-12.56495095232914
0.696,647.7040683451872,0.103207946,-12.557815658205747
0.699,658.588133450296,0.10539138,-12.568839527545759
0.702,658.3683938804593,0.11180171,-12.572064203026672
0.705,658.0453439290893,0.09372231,-12.568160415367236
0.708,657.7749961436152,0.09969783,-12.56366434732183
0.711,658.05964317954,0.10350412,-12.573289890306606
0.714,657.8389543898818,0.09410635,-12.573652844744338
0.717,658.1527079887553,0.07832286,-12.589761708577813
0.72,657.9359960571072,0.07152635,-12.601588318009055
0.723,658.2443027130021,0.07030487,-12.602363377754134
0.726,637.4570778662967,0.077151805,-12.597887195525953
0.729,624.1887084269192,0.085923135,-12.594070101281346
0.732,625.3155084182422,0.08798033,-12.594939099175027
0.735,626.251330225639,0.09269068,-12.582794563220622
0.738,627.2021254588426,0.092848,-12.57243509654141
0.741,634.5960774726772,0.097462565,-12.562894543546582
0.744,644.9787412805708,0.13177675,-12.551516317509877
0.747,644.4588134385083,0.14450547,-12.551900086638257
0.75,644.473475500095,0.15602148,-12.553565095782133
0.753,645.475547246694,0.17026484,-12.557799816483259
0.756,646.0314383360171,0.1561482,-12.565130648615737
0.759,651.3492402751149,0.15108457,-12.550936452746427
0.762,651.1902856997192,0.12051955,-12.557129004862103
0.765,650.3711538397376,0.10632181,-12.557995868342532
0.768,649.2815284786564,0.090530485,-12.573450724616137
0.771,631.6837395285504,0.085104704,-12.577722347323341
0.774,624.2369601173406,0.082436085,-12.590793699861154
0.777,624.4521007030722,0.08959603,-12.599468405016893
0.78,625.1199145913115,0.09318885,-12.609757728375893
0.783,625.8282023468147,0.09754112,-12.592589614045183
0.786,633.5050507663225,0.08996886,-12.571528820616297
0.789,627.3500182770557,0.08913827,-12.592828158782604
0.792,633.8373947369458,0.11112726,-12.591484603332164
0.795,644.3344743315516,0.13191968,-12.581126738731308
0.798,644.6619622298035,0.12985456,-12.582599418151522
0.801,645.2163447657697,0.124987334,-12.582228494708167
0.804,646.0536101211885,0.12767226,-12.613211787498432
0.807,651.7162362966355,0.12426472,-12.634411565555158
0.81,652.6678919745275,0.11645359,-12.624893016439966
0.813,652.5530411117184,0.1088025,-12.614243038837357
0.816,652.2254103763569,0.106619954,-12.610715815325916
0.819,650.8912659797336,0.09038389,-12.59457667912201
0.822,598.7688212908279,0.08195758,-12.582056257989203
0.825,598.5874622070625,0.078885764,-12.603250635865113
0.828,623.4359078991143,0.08465585,-12.614543602512958
0.831,658.2669715956654,0.08378759,-12.593779883532843
0.834,658.570520996151,0.08971164,-12.574240131584464
0.837,626.4207145154782,0.09072757,-12.59039932803686
0.84,634.5610888000109,0.09762332,-12.592250993399938
0.843,645.3524600171515,0.10253474,-12.57343305178081
0.846,645.3276342261161,0.10880536,-12.570453150507735
0.849,644.8892944612758,0.13772985,-12.57536955108279
0.852,634.903483245675,0.14835995,-12.578924684214737
0.855,644.4476075533056,0.13726115,-12.59443924316095
0.858,644.9150331885187,0.13326028,-12.596324182140972
0.861,645.8231823057606,0.13656318,-12.586755576223716
0.864,647.0042643528889,0.11808583,-12.575039402714443
0.867,652.4590564949146,0.116722584,-12.58040731085786
0.87,657.6688191053647,0.11336365,-12.585637408592206
0.873,657.7736152614784,0.105667084,-12.582888253157677
0.876,657.2348704424,0.10123587,-12.58448257944482
0.879,657.4411580504193,0.08937198,-12.598924149219437
0.882,624.6680594104205,0.095561504,-12.600982324469234
0.885,624.7573820534108,0.10250151,-12.58281322264366
0.888,625.7057362142282,0.11249548,-12.560212456077918
0.891,627.3896523446952,0.12702632,-12.555921309607639
0.894,633.9546893995187,0.1116738,-12.561562702338724
0.897,634.3748145898992,0.09215841,-12.569226061998926
0.9,634.8067019600031,0.0893037,-12.5756623832691
0.903,645.2700303794062,0.105330706,-12.562519788366846
0.906,645.3135413588327,0.13171038,-12.55808249875089
0.909,645.5427671597944,0.13489959,-12.566419121872942
0.912,645.8665665243791,0.14187273,-12.562747527567206
0.915,650.2042197490064,0.11961901,-12.554039825785305
0.918,650.8311490328812,0.10947436,-12.561340912350648
0.921,651.0594570130901,0.09845996,-12.561171287940624
0.924,650.0534810711423,0.0915637,-12.557061701492419
0.927,599.1871720643821,0.07659957,-12.543002418369635
0.93,598.9720734028408,0.0774335,-12.536169053260727
0.933,598.7250799573696,0.08270061,-12.536617177146091
0.936,598.0035004520582,0.088537574,-12.536707241803262
0.939,624.6377797892517,0.099019766,-12.55900108964254
0.942,625.4953138698592,0.11591166,-12.562015449509241
0.945,626.0394337366974,0.11819139,-12.566172728454049
0.948,626.9353528880602,0.109595776,-12.57630965744853
0.951,633.8314342903783,0.104204625,-12.55989079283781
0.954,633.5764488754579,0.123327136,-12.54701632863414
0.957,634.5584610597955,0.14132434,-12.535118523024785
0.96,644.9302671451271,0.14524168,-12.548820273471895
0.963,646.2738994930178,0.14319581,-12.563892720417133
0.966,647.6713248238273,0.1284731,-12.564939103187438
0.969,653.2237338869534,0.122739226,-12.55954357228904
0.972,657.6945155891001,0.115650535,-12.538054437523789
0.975,657.8056097560375,0.11480507,-12.543332238781597
0.978,651.9464170005857,0.10835883,-12.543297696835964
0.981,650.5629952574226,0.088226736,-12.563342702260686
0.984,598.4310383161095,0.09290886,-12.564659845133962
0.987,597.9272267766084,0.09617025,-12.555714778226903
0.99,597.536250537471,0.08993691,-12.558255633649157
0.993,623.6261020730451,0.09290123,-12.537157342349465
0.996,624.6646470040758,0.076239884,-12.528163787710811
0.999,632.8210685483615,0.08074474,-12.54169968616221
1.002,644.3788611420118,0.08850798,-12.554255811007865
1.005,644.5046407887844,0.08912954,-12.549828579530336
1.008,645.1181908158917,0.100446135,-12.562301784901939
1.011,645.4569979241659,0.11712921,-12.555141010083657
1.014,646.0774773970111,0.12513742,-12.539324967456881
1.017,646.7363617068246,0.13339993,-12.536717418522223
1.02,650.8315546198353,0.12629011,-12.520344344758259
1.023,651.4137797787284,0.12111136,-12.526604693309416
1.026,651.1546623586869,0.106930554,-12.538337658384805
1.029,651.4671144588551,0.09124714,-12.551173444494822
1.032,651.4530524679714,0.09579924,-12.548662551149944
1.035,599.1655526431908,0.09107697,-12.55625698821123
1.038,599.3180572892783,0.0899519,-12.558310075913841
1.041,624.347525147716,0.1062198,-12.556869484828594
1.044,624.712342388791,0.11146253,-12.554667797542054
1.047,625.3396555005495,0.113069326,-12.553283260692764
1.05,625.7824999956116,0.11368856,-12.532811819841076
1.053,633.5092125678004,0.11586559,-12.522585844327617
1.056,634.83857139596,0.120179206,-12.535153605388286
1.059,634.917065081214,0.10123953,-12.544335398822149
1.062,635.2209422210302,0.09357363,-12.562334596706453
1.065,646.3803701282019,0.105318785,-12.553275987799429
1.068,651.3028823500435,0.112609535,-12.549234225131244
1.071,651.7786672931651,0.12019834,-12.54988917403381
1.074,652.0198722791993,0.11535302,-12.548566632273575
1.077,651.9004309241577,0.1081146,-12.542829237957408
1.08,651.5627611578723,0.09286806,-12.551080867890759
1.083,652.0599381485725,0.098477185,-12.532266230135283
1.086,657.4039913744115,0.100461155,-12.51557616660057
1.089,656.6901642769551,0.09486154,-12.512258512206047
1.092,623.7156549730482,0.108017534,-12.500673064701294
1.095,623.7780558970908,0.1081346,-12.489404017033953
1.098,624.9812728936506,0.106450915,-12.480634520245616
1.101,626.1601802484028,0.107058376,-12.474952964538335
1.104,627.1498546952208,0.112743884,-12.492913338501133
1.107,634.9590233683278,0.11264354,-12.504755248153936
1.11,641.3400315730786,0.10391477,-12.474158539396814
1.113,646.5905163500479,0.110780954,-12.46037762054859
1.116,646.7768944534247,0.12574038,-12.459373488661573
1.119,646.7443740655766,0.13513952,-12.475796911530232
1.122,646.9784132222242,0.15008956,-12.468180358717936
1.125,647.5979060180484,0.1368832,-12.477038957377614
1.128,652.4591207213324,0.12609592,-12.486855185994141
1.131,653.2935624987476,0.1146695,-12.507280717509403
1.134,658.5401492207542,0.10506505,-12.513800977907383
1.137,657.9732488321838,0.10821882,-12.50757752197821
1.14,658.6447326519724,0.10590339,-12.495594929459472
1.143,658.8487575477604,0.11593345,-12.496232830056185
1.146,624.8076572742958,0.10982451,-12.500894967618366
1.149,624.6843930497452,0.104994476,-12.518658561513044
1.152,624.6360066074931,0.09633726,-12.530825171509747
1.155,626.1216361120047,0.09125075,-12.516366279127976
1.158,634.4814132511992,0.102544636,-12.51422712204209
1.161,636.0131666125478,0.10450199,-12.513381810569035
1.164,636.2361194120292,0.09559664,-12.51668438071434
1.167,647.289067592733,0.101560146,-12.523815020558164
1.17,652.0706757215781,0.11609304,-12.511381542961626
1.173,647.3013864196531,0.13110891,-12.515479769942091
1.176,646.6839893206878,0.122419596,-12.495930494378106
1.179,646.9699891054618,0.12408936,-12.4900494019315
1.182,646.9224415912529,0.12088972,-12.496172865003201
1.185,650.8645407579178,0.10958782,-12.497612352264944
1.188,650.4786006358315,0.10003212,-12.518202147337576
1.191,649.3437897588037,0.096310705,-12.54236269312937
1.194,649.5735946513703,0.09579405,-12.53005754899964
1.197,656.1597989171709,0.095306754,-12.52389371568386
1.2,624.4343610214088,0.099582136,-12.506127055769866
1.203,625.2469880755428,0.10967085,-12.479397145992225
1.206,625.0181494894204,0.114468515,-12.470340031669851
1.209,625.9249995785963,0.12238926,-12.465582511340553
1.212,626.8298233633591,0.11904162,-12.45643780320432
1.215,633.5285692729494,0.10932401,-12.453163206965312
1.218,634.7544617450786,0.089951515,-12.46835991217145
1.221,634.6852397927667,0.08633587,-12.46483617628769
1.224,645.2574942920363,0.111368924,-12.455871503326804
1.227,645.5415941315175,0.1330303,-12.458117971481201
1.23,645.8992923443162,0.13869098,-12.463084782938985
1.233,650.5039617107971,0.13525215,-12.46864845912907
1.236,651.4457780569878,0.13244721,-12.47521041338313
1.239,651.7355275444135,0.12404695,-12.466377626705677
1.242,651.9141358184668,0.11257449,-12.454965650994456
1.245,650.6577289774566,0.09454334,-12.449961918130008
1.248,648.987865806955,0.07707676,-12.461549003010697
1.251,599.1295880680902,0.07633844,-12.457670744369523
1.254,631.1329498311015,0.08028346,-12.469168254183414
1.257,624.0002054982073,0.07871756,-12.474734174193078
1.26,624.8862468925572,0.08017495,-12.487311991824827
1.263,626.1296491121587,0.08690852,-12.49533737624113
1.266,634.7553707518056,0.102184296,-12.502430550825887
1.269,645.5761002027241,0.102006316,-12.49420365437051
1.272,645.044042545661,0.10093644,-12.474399438692156
1.275,644.3996605035211,0.11827886,-12.467379970044478
1.278,644.3103164545663,0.14228159,-12.45176532662409
1.281,644.3755087014845,0.14731708,-12.455019267142399
1.284,644.3681080757087,0.13643414,-12.451805046843173
1.287,645.371029030713,0.13867772,-12.448445467646383
1.29,646.0041791895902,0.12757358,-12.445696102485277
1.293,650.984206462846,0.11210796,-12.445747564821199
1.296,651.1503068658,0.10344756,-12.466963266231518
1.299,651.693414978755,0.100990206,-12.46980273267394
1.302,655.9971712412375,0.09763551,-12.455427254034106
1.305,655.7985121211885,0.09911764,-12.456206259265032
1.308,623.9382227737376,0.09092134,-12.459919863971122
1.311,624.1337069381087,0.09580648,-12.485881578997722
1.314,624.2284029150942,0.09743312,-12.510124429303552
1.317,625.4147043509394,0.10610053,-12.535651398260272
1.32,633.6273020785177,0.11404294,-12.57112521648683
1.323,626.9505814764198,0.10719341,-12.571636310934874
1.326,633.9625225016642,0.09999299,-12.541457867072703
1.329,635.1262801024715,0.10267329,-12.51498427693713
1.332,645.6986737789622,0.10367325,-12.50760462961822
1.335,646.0302276970225,0.12542483,-12.500706821857284
1.338,645.7612870483488,0.13102657,-12.49518500927294
1.341,645.8326704226221,0.14546117,-12.49327218038556
1.344,650.0168300516538,0.13236865,-12.496918482863176
1.347,650.695237832766,0.124366045,-12.508983060226061
1.35,650.9810325759121,0.11542261,-12.511830631962491
1.353,650.0007486664573,0.09591332,-12.494866669006317
1.356,648.596925571635,0.084405065,-12.492770352017443
1.359,623.2435578756623,0.08392832,-12.487304744243476
1.362,623.1338425160264,0.08633986,-12.489399665967573
1.365,623.773093564988,0.089701295,-12.490372240429824
1.368,624.8477821910712,0.097094536,-12.466974650129893
1.371,626.3004082745714,0.109491736,-12.456378891329067
1.374,634.1429077376865,0.11030346,-12.458174010706964
1.377,640.7550890519055,0.1027624,-12.474594874210327
1.38,645.638623637431,0.11088875,-12.47853073760053
1.383,644.9633342030816,0.1257078,-12.491779663885366
1.386,645.161365544906,0.13651046,-12.495878752770802
1.389,645.3996223874049,0.14049509,-12.511584215337765
1.392,645.7844031989821,0.12867379,-12.514382102048833
1.395,647.2438831447332,0.12817854,-12.504805838379635
1.398,652.3489016213665,0.11553049,-12.516438084029424
1.401,657.9273846425945,0.11010671,-12.535687804253943
1.404,658.194817335781,0.10762149,-12.555088722098018
1.407,657.9854924243368,0.10912001,-12.533638125239202
1.41,658.2293935825895,0.10879883,-12.511350192139641
1.413,597.8607051414817,0.089142025,-12.495418527696044
1.416,597.8138588394569,0.08575091,-12.489191214159712
1.419,658.0118888763168,0.08048624,-12.490341434525135
1.422,658.5867987114959,0.09279516,-12.496455816643849
1.425,658.2409202208898,0.101965815,-12.46628589057617
1.428,634.7062006996179,0.10267636,-12.459456694594097
1.431,634.6553934892054,0.08817449,-12.464145518860292
1.434,635.2649361105476,0.088312924,-12.464669312474058
1.437,645.9959900292638,0.09902394,-12.466489179486036
1.44,645.8665017125948,0.11800051,-12.463087993902985
1.443,645.8354906822738,0.15605414,-12.45035142706211
1.446,645.3942801313237,0.1551742,-12.461093829320552
1.449,645.9693504933285,0.15669689,-12.485842883949454
1.452,651.2768095261066,0.1388647,-12.50341602610655
1.455,651.4993683400097,0.13645801,-12.525582352661358
1.458,651.5507166537448,0.124363154,-12.505127060181701
1.461,651.666725098348,0.11047056,-12.486189635224312
1.464,651.2471176809572,0.10968423,-12.480503065414398
1.467,656.2633234517946,0.102775455,-12.474323147436321
1.47,656.5855200385096,0.09172353,-12.48339050253993
1.473,657.1662390882384,0.08419114,-12.481188185951913
1.476,624.6755221984629,0.09083459,-12.47674379782255
1.479,633.5607359240282,0.094830245,-12.479582748096018
1.482,657.704038524044,0.10692981,-12.475480031948118
1.485,645.9058314090184,0.096624106,-12.495547160843378
1.488,645.4556909755478,0.11179,-12.530827567180337
1.491,645.411044579837,0.12942258,-12.560278740484394
1.494,645.4936751602406,0.1286318,-12.578996609801052
1.497,645.5010809777496,0.11364168,-12.567688437673958
1.5,646.2024674374998,0.10200748,-12.549128090858312
1.503,651.1377137641875,0.12020409,-12.535390576999216
1.506,650.9880959912582,0.11066654,-12.543710620754956
1.509,651.0223080334274,0.10044813,-12.544915107869373
1.512,651.0074467376829,0.0972656,-12.538722716078379
1.515,651.3495404189467,0.095829755,-12.548767747794564
1.518,656.6309960652177,0.08526799,-12.55159566915166
1.521,656.03874093633,0.08466077,-12.532384675656731
1.524,624.3572924576001,0.091153234,-12.516761054123174
1.527,624.631608867639,0.10061017,-12.508124627415581
1.53,625.3125426855129,0.10833636,-12.508562523958014
1.533,633.6191446272542,0.11151767,-12.498602156867195
1.536,633.980392734346,0.10930061,-12.496866993408958
1.539,634.1201337410182,0.109013826,-12.498495385780421
1.542,635.4734186640625,0.104571074,-12.500146530360563
1.545,644.5417960656216,0.099740416,-12.523689843331749
1.548,644.43328058572,0.1329039,-12.553828861628945
1.551,644.714389022248,0.12883678,-12.554518939724636
1.554,645.3236894529745,0.12221396,-12.555606765648067
